submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
03/18/2020,IL,288,,,128,,1,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/17/2020,IL,160,,,55,,1,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
03/20/2020,IL,585,,,163,,5,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
03/21/2020,IL,753,,,168,,6,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
08/10/2020,IL,196699,195399,1300,1319,0,7846,7637,209,1,0,08/11/2020 14:16,Agree,Agree
07/26/2020,IL,172666,171424,1242,1541,0,7590,7398,192,1,0,07/27/2020 02:16:42 PM,Agree,Agree
03/19/2020,IL,422,,,134,,4,,,3,,03/26/2020 04:22:39 PM,Agree,Agree
03/23/2020,IL,1285,,,236,,12,,,3,,03/26/2020 04:22:39 PM,Agree,Agree
03/22/2020,IL,1049,,,296,,9,,,3,,03/26/2020 04:22:39 PM,Agree,Agree
03/25/2020,IL,1865,,,330,,19,,,3,,03/26/2020 04:22:39 PM,Agree,Agree
03/24/2020,IL,1535,,,250,,16,,,4,,03/26/2020 04:22:39 PM,Agree,Agree
07/19/2020,IL,162750,161575,1175,965,0,7488,7295,193,5,0,07/20/2020 02:35:44 PM,Agree,Agree
09/14/2020,IL,264839,262744,2095,1373,0,8546,8314,232,5,0,09/15/2020 02:03:59 PM,Agree,Agree
08/09/2020,IL,195380,194080,1300,1382,0,7845,7636,209,5,0,08/10/2020 14:23,Agree,Agree
09/06/2020,IL,251508,249580,1928,1403,0,8390,8171,219,5,0,09/07/2020 13:37,Agree,Agree
08/15/2020,IL,205851,204519,1332,1828,0,7937,7726,211,5,0,08/16/2020 02:57:14 PM,Agree,Agree
07/06/2020,IL,148987,147865,1122,614,0,7236,7026,210,6,0,07/07/2020 14:58,Agree,Agree
07/05/2020,IL,148373,147251,1122,639,0,7230,7020,210,6,0,07/06/2020 15:16,Agree,Agree
07/13/2020,IL,155931,154799,1132,883,0,7394,7193,201,6,0,07/14/2020 03:13:07 PM,Agree,Agree
07/20/2020,IL,163923,162748,1175,1173,0,7494,7301,193,6,0,07/21/2020 02:50:17 PM,Agree,Agree
08/23/2020,IL,221595,220178,1417,1893,0,8089,7880,209,6,0,08/24/2020 01:54:34 PM,Agree,Agree
03/26/2020,IL,2538,,,673,,26,,,7,,03/26/2020 04:22:39 PM,Agree,Agree
09/08/2020,IL,254281,252353,1928,1392,0,8405,8186,219,7,0,09/09/2020 13:47,Agree,Agree
09/21/2020,IL,277933,275735,2198,1477,0,8693,8457,236,7,0,09/22/2020 01:51:57 PM,Agree,Agree
08/31/2020,IL,236725,235023,1702,1668,0,8235,8026,209,7,0,09/01/2020 14:09,Agree,Agree
03/30/2020,IL,5057,,,461,,73,,,8,,03/29/2020 04:22:39 PM,Agree,Agree
03/27/2020,IL,3026,,,488,,34,,,8,,03/26/2020 04:22:39 PM,Agree,Agree
07/15/2020,IL,157825,156693,1132,1187,0,7427,7226,201,8,0,07/16/2020 02:22:21 PM,Agree,Agree
09/07/2020,IL,252889,250961,1928,1381,0,8398,8179,219,8,0,09/08/2020 14:47,Agree,Agree
08/24/2020,IL,223207,221790,1417,1612,0,8097,7888,209,8,0,08/25/2020 02:02:54 PM,Agree,Agree
08/01/2020,IL,181757,180476,1281,1639,0,7700,7503,197,8,0,08/02/2020 14:54,Agree,Agree
07/04/2020,IL,147734,146612,1122,862,0,7224,7014,210,9,0,07/05/2020 15:00,Agree,Agree
08/03/2020,IL,184522,183241,1281,1298,0,7723,7526,197,9,0,08/04/2020 14:09,Agree,Agree
10/11/2020,IL,322188,319150,3038,2727,0,9230,8984,246,9,0,10/12/2020 14:07,Agree,Agree
08/29/2020,IL,233065,231363,1702,1880,0,8217,8008,209,11,0,08/30/2020 02:49:52 PM,Agree,Agree
08/30/2020,IL,235057,233355,1702,1992,0,8228,8019,209,11,0,08/31/2020 02:05:56 PM,Agree,Agree
07/25/2020,IL,171125,169883,1242,1426,0,7589,7397,192,12,0,07/26/2020 03:17:16 PM,Agree,Agree
08/17/2020,IL,209186,207854,1332,1773,0,7967,7756,211,12,0,08/18/2020 02:26:55 PM,Agree,Agree
